42,42,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/She's the mother, Starling. She can't",0.7,NameDatabase@34ce8af7
42,42,"Burroughs",NAMEFINDER_ME,"all CLICKING and HUMMING . Burroughs is talking quietly on a",1.0,NameDatabase@34ce8af7
42,42,"Catherine Martin",NAMEFINDER_ME,"much attention . But for Catherine Martin , it all comes down",1.0,NameDatabase@34ce8af7
42,42,"Bill",NAMEFINDER_ME,"cards - asked him for Bill ? He offered to help",1.0,NameDatabase@34ce8af7
43,43,"CRAWFORD",SPEAKER_WITH_VO_OS,"CRAWFORD (V.O.)/We can't trust Frederick Chilton,",1.0,NameDatabase@34ce8af7
43,43,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/What you're doing, Miss Starling, is",0.7,NameDatabase@34ce8af7
43,43,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Dr. Chilton, I told you - this is",0.8,NameDatabase@34ce8af7
43,43,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/He's my patient! I have rights!",0.7,NameDatabase@34ce8af7
43,43,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I'm acting on instruction, Dr.",0.8,NameDatabase@34ce8af7
43,43,"Frederick Chilton",NAMEFINDER_ME,"We can ' t trust Frederick Chilton , either . He '",1.0,NameDatabase@34ce8af7
43,43,"Bill",NAMEFINDER_ME,"Lecter ' s link to Bill , he ' s go",1.0,NameDatabase@34ce8af7
43,43,"Chilton",NAMEFINDER_ME,"third time ! Dr . Chilton , I told you -",1.0,NameDatabase@34ce8af7
43,43,"Chilton",NAMEFINDER_ME,"on instruction , Dr . Chilton . ( handing him a",0.90045202826912,NameDatabase@34ce8af7
43,43,"the U.S. Attorney's",PERSON_INTRO,"This is the U.S. Attorney's number.",0.7,null
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I was your choice, Dr. Lecter. You",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/By the book, he's a sadist.",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Yes.",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/They all were.",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/She had an insect deliberately",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(pause; staring at",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/If you help us find Buffalo Bill in",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Best of all, though - one week a",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Copy of the Buffalo Bill case file,",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/That's just part of the island. It",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Go, Doctor.",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/The death of my father.",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/He was a town marshal... one night",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/No. He was strong, he lasted almost",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Quid pro quo, Doctor.",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(puzzled)",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/No. Tell me why.",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I went to live with my mother's cousin",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Horses - and sheep...",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Two months.",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I - ran away...",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(angrily)",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/No...! Quid pro quo, Doctor.",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/You said - I was very close to the",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/On what basis would they reject him?",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/How would he test?",0.8,NameDatabase@34ce8af7
44,44,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(shaken)",0.8,NameDatabase@34ce8af7
44,44,"Billy",NAMEFINDER_ME,"feel when you viewed our Billy ' s latest effort ?",1.0,NameDatabase@34ce8af7
44,44,"Bill",NAMEFINDER_ME,"you help us find Buffalo Bill in time to save Catherine",1.0,NameDatabase@34ce8af7
44,44,"Catherine Martin",NAMEFINDER_ME,"Bill in time to save Catherine Martin , the Senator promises you",1.0,NameDatabase@34ce8af7
44,44,"Bill",NAMEFINDER_ME,". Copy of the Buffalo Bill case file , copy of",1.0,NameDatabase@34ce8af7
44,44,"Martin",NAMEFINDER_ME,"file , copy of Senator Martin ' s terms . Her",1.0,NameDatabase@34ce8af7
44,44,"Catherine",NAMEFINDER_ME,"or no , Clarice . Catherine is waiting . Tick -",1.0,NameDatabase@34ce8af7
44,44,"Tick",NAMEFINDER_ME,". Catherine is waiting . Tick - tock , tick -",0.9955574760001635,NameDatabase@34ce8af7
44,44,"Billy",NAMEFINDER_ME,"into cocoon into beauty ... Billy wants to change , too",1.0,NameDatabase@34ce8af7
44,44,"Lecter",NAMEFINDER_ME,"( puzzled ) Dr . Lecter , there ' s no",1.0,NameDatabase@34ce8af7
44,44,"Billy",NAMEFINDER_ME,"' t be surprised if Billy has applied for sex reassignment",1.0,NameDatabase@34ce8af7
44,44,"Lecter",NAMEFINDER_ME,"test ? Suddenly Dr . Lecter snarls , loudly , stretching",1.0,NameDatabase@34ce8af7
45,45,"CATHERINE",SPEAKER_WITH_VO_OS,"CATHERINE (O.S.)/Pleeeeeeeease.....!",1.0,NameDatabase@34ce8af7
45,45,"Moth",NAMEFINDER_ME,"Death ' s - head Moth wriggles torturously free . Trembling",0.9787383124182378,NameDatabase@34ce8af7
45,45,"MUSIC",NAMEFINDER_ME,"... The jaunty background . MUSIC is growing even louder :",0.8741764010444304,NameDatabase@34ce8af7
45,45,"Fats Waller",NAMEFINDER_ME,"is growing even louder : Fats Waller singing "" Bye Bye Baby",1.0,NameDatabase@34ce8af7
45,45,"Billy",NAMEFINDER_ME,"their drawings , especially . Billy ' s house drawings will",1.0,NameDatabase@34ce8af7
45,45,"Gumb",NAMEFINDER_ME,"and there is Mr . Gumb himself . As we APPROACH",1.0,NameDatabase@34ce8af7
45,45,"Gumb",NAMEFINDER_ME,"... Next to Mr . Gumb is an antique phonograph -",1.0,NameDatabase@34ce8af7
45,45,"Gumb",NAMEFINDER_ME,"As we PASS Mr . Gumb , Precious scurries away from",1.0,NameDatabase@34ce8af7
45,45,"the gaping circle",PERSON_INTRO,"the center of this is the gaping circle of the oubliette.",0.7,null
46,46,"CHILTON",SPEAKER_WITH_VO_OS,"CHILTON (V.O.)/Bad news, Hannibal...",1.0,NameDatabase@34ce8af7
46,46,"CHILTON",SPEAKER_WITH_VO_OS,"CHILTON (V.O.)/Gourmet magazine has rejected your",1.0,NameDatabase@34ce8af7
46,46,"Lecter",NAMEFINDER_ME,"- CLOSE ON Dr . Lecter ' s slippered feet ,",1.0,NameDatabase@34ce8af7
46,46,"Lecter",NAMEFINDER_ME,"... shows that Dr . Lecter , on the handtruck ,",1.0,NameDatabase@34ce8af7
47,47,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/Perhaps you should have been less",0.7,NameDatabase@34ce8af7
47,47,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/Such a lot of correspondence! I can",0.7,NameDatabase@34ce8af7
47,47,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/I thought she might be looking for a",0.7,NameDatabase@34ce8af7
47,47,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/You still think you're going to walk",0.7,NameDatabase@34ce8af7
47,47,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/When Crawford gets through milking",0.7,NameDatabase@34ce8af7
47,47,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/The Starling bitch wants you to rot",0.7,NameDatabase@34ce8af7
47,47,"FAVORING CHILTON",SPEAKER_ABOVE_DIALOGUE,"FAVORING CHILTON/as he sits chummily on the table.",0.7,NameDatabase@34ce8af7
47,47,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/There never was a deal with Senator",0.7,NameDatabase@34ce8af7
47,47,"CHILTON",SPEAKER_WITH_VO_OS,"CHILTON (O.S.)/The Governor has already agreed. You",1.0,NameDatabase@34ce8af7
47,47,"CHILTON",SPEAKER_WITH_VO_OS,"CHILTON (O.S.)/And best of all, you'd be out of",1.0,NameDatabase@34ce8af7
47,47,"CHILTON",SPEAKER_WITH_VO_OS,"CHILTON (O.S.)/In exchange, I get your full",1.0,NameDatabase@34ce8af7
47,47,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/You'll answer me now, or by God,",0.7,NameDatabase@34ce8af7
47,47,"Lecter",NAMEFINDER_ME,"Chilton lounges on Dr . Lecter ' s cot , casually",1.0,NameDatabase@34ce8af7
47,47,"Another",NAMEFINDER_ME,"on a little pad . Another orderly mops the floor .",0.698800668313995,NameDatabase@34ce8af7
47,47,"Chilton",NAMEFINDER_ME,"then both orderlies go . Chilton finishes another letter , sighs",0.8326206710609487,NameDatabase@34ce8af7
47,47,"Lecter",NAMEFINDER_ME,"it triumphantly at Dr . Lecter . I thought she might",1.0,NameDatabase@34ce8af7
47,47,"Then Crawford",NAMEFINDER_ME,"these years , Hannibal . Then Crawford sends his bit of fluff",1.0,NameDatabase@34ce8af7
47,47,"Lecter",NAMEFINDER_ME,"the front of Dr . Lecter ' s mask . You",1.0,NameDatabase@34ce8af7
47,47,"Ruth Martin",NAMEFINDER_ME,"Hannibal ... I called Senator Ruth Martin , and she never heard",1.0,NameDatabase@34ce8af7
47,47,"Lecter",NAMEFINDER_ME,"... CLOSE ON Dr . Lecter ' s glittering eyes ,",1.0,NameDatabase@34ce8af7
47,47,"Martin",NAMEFINDER_ME,"was a deal with Senator Martin - but there is now",1.0,NameDatabase@34ce8af7
47,47,"Bill",NAMEFINDER_ME,": if you identify Buffalo Bill , and the girl is",1.0,NameDatabase@34ce8af7
47,47,"Martin",NAMEFINDER_ME,"found in time , Senator Martin will have you transferred to",1.0,NameDatabase@34ce8af7
47,47,"Jack Crawford",NAMEFINDER_ME,"' d be out of Jack Crawford ' s reach , forever",1.0,NameDatabase@34ce8af7
47,47,"Lecter",NAMEFINDER_ME,"A beat . Dr . Lecter is silent . Chilton sticks",1.0,NameDatabase@34ce8af7
47,47,"Chilton",NAMEFINDER_ME,". Lecter is silent . Chilton sticks his face INTO SHOT",1.0,NameDatabase@34ce8af7
47,47,"Bill",NAMEFINDER_ME,"Homicide . Who is Buffalo Bill ? DR . LECTER (",1.0,NameDatabase@34ce8af7
48,48,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Dr. Danielson, the man we want was",0.7,NameDatabase@34ce8af7
48,48,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/You want to see a violation? This is",0.7,NameDatabase@34ce8af7
48,48,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Her name is Kimberly Jane Emberg,",0.7,NameDatabase@34ce8af7
48,48,"BURROUGHS",SPEAKER_ABOVE_DIALOGUE,"BURROUGHS/Phone, Jack. Director Burke.",0.7,NameDatabase@34ce8af7
48,48,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/(snaps)",0.7,NameDatabase@34ce8af7
48,48,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Look... search your own records, if",0.7,NameDatabase@34ce8af7
48,48,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Oh, that's clever, Dr. Danielson.",0.7,NameDatabase@34ce8af7
48,48,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Would you, Doctor? That would be so",0.7,NameDatabase@34ce8af7
48,48,"Crawford",NAMEFINDER_ME,"- as the very impatient Crawford , clutching a folder ,",1.0,NameDatabase@34ce8af7
48,48,"Crawford",NAMEFINDER_ME,"hunt here , Mr . Crawford ! Our patients are decent",1.0,NameDatabase@34ce8af7
48,48,"Danielson",NAMEFINDER_ME,"real problem . Dr . Danielson , the man we want",1.0,NameDatabase@34ce8af7
48,48,"Doctor",NAMEFINDER_ME,"criminal violence . Please , Doctor - time is eating us",0.9529579702196651,NameDatabase@34ce8af7
48,48,"Danielson",NAMEFINDER_ME,"' ve turned away . Danielson enters a cramped , stainless",1.0,NameDatabase@34ce8af7
48,48,"Crawford",NAMEFINDER_ME,"' s gallery , with Crawford following , and pours himself",0.9049613059352928,NameDatabase@34ce8af7
48,48,"Kimberly Jane Emberg",NAMEFINDER_ME,"clearly . Her name is Kimberly Jane Emberg , she was just ID",1.0,NameDatabase@34ce8af7
48,48,"Catherine Martin",NAMEFINDER_ME,"do the same thing to Catherine Martin . DR . DANIELSON That",1.0,NameDatabase@34ce8af7
48,48,"Crawford",NAMEFINDER_ME,"bullying stunt , Mr . Crawford . I was a battlefield",1.0,NameDatabase@34ce8af7
48,48,"Burroughs",NAMEFINDER_ME,"put away your picture . Burroughs sticks his head in ,",1.0,NameDatabase@34ce8af7
48,48,"Jack",NAMEFINDER_ME,"for Crawford . Phone , Jack . Director Burke . (",1.0,NameDatabase@34ce8af7
48,48,"Director Burke",NAMEFINDER_ME,". Phone , Jack . Director Burke . ( snaps ) In",1.0,NameDatabase@34ce8af7
48,48,"Burroughs",NAMEFINDER_ME,") In a minute ! Burroughs hurriedly retreats . Crawford strains",1.0,NameDatabase@34ce8af7
48,48,"Crawford",NAMEFINDER_ME,"! Burroughs hurriedly retreats . Crawford strains for patience . Look",0.9545457257905958,NameDatabase@34ce8af7
48,48,"Bill",NAMEFINDER_ME,". If we find Buffalo Bill through your information , I",1.0,NameDatabase@34ce8af7
48,48,"Crawford",NAMEFINDER_ME,"a secret , Mr . Crawford . Truth will out ...",1.0,NameDatabase@34ce8af7
48,48,"Danielson",NAMEFINDER_ME,"s clever , Dr . Danielson . Very humorous . You",0.8638639037116551,NameDatabase@34ce8af7
48,48,"Danielson",NAMEFINDER_ME,"will focus on Dr . Danielson , over at Johns Hopkins",1.0,NameDatabase@34ce8af7
48,48,"Catherine Martin",NAMEFINDER_ME,"on the case - when Catherine Martin floats , when the next",1.0,NameDatabase@34ce8af7
48,48,"Danielson",NAMEFINDER_ME,"good ol ' Dr . Danielson , over at Johns Hopkins",1.0,NameDatabase@34ce8af7
49,49,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/(on phone; stunned)",0.7,NameDatabase@34ce8af7
49,49,"Burroughs",NAMEFINDER_ME,"on the scrambler phone . Burroughs watches silently . ( on",1.0,NameDatabase@34ce8af7
50,50,"DIRECTOR BURKE",SPEAKER_ABOVE_DIALOGUE,"DIRECTOR BURKE/(on phone)",1.0,NameDatabase@34ce8af7
50,50,"DIRECTOR BURKE",SPEAKER_ABOVE_DIALOGUE,"DIRECTOR BURKE/(on phone)",1.0,NameDatabase@34ce8af7
50,50,"Martin",NAMEFINDER_ME,"airborne for Memphis . Senator Martin ' s meeting him at",1.0,NameDatabase@34ce8af7
50,50,"Jack",NAMEFINDER_ME,"airport . ( uneasily ) Jack - did you make some",1.0,NameDatabase@34ce8af7
50,50,"Jack",NAMEFINDER_ME,"to talk about this , Jack . The Senator ' s",1.0,NameDatabase@34ce8af7
50,50,"Paul Krendler",NAMEFINDER_ME,"s mad as hell . Paul Krendler ' s over here from",1.0,NameDatabase@34ce8af7
50,50,"Lecter",NAMEFINDER_ME,"the task force , and Lecter ' s plane can still",0.8983104370914496,NameDatabase@34ce8af7
50,50,"Jack",NAMEFINDER_ME,"' s your call , Jack - but I want it",1.0,NameDatabase@34ce8af7
51,51,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/(into phone)",0.7,NameDatabase@34ce8af7
51,51,"Burroughs",NAMEFINDER_ME,"Burroughs starts to make an objection",1.0,NameDatabase@34ce8af7
52,52,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Chilton has killed her, hasn't he?",0.8,NameDatabase@34ce8af7
52,52,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Let's get some coffee and talk.",0.7,NameDatabase@34ce8af7
53,53,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Are you in trouble over this, Mr.",0.8,NameDatabase@34ce8af7
53,53,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/I'm 53, Starling. If I found Jimmy",0.7,NameDatabase@34ce8af7
53,53,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/If you didn't want me chasing him,",0.8,NameDatabase@34ce8af7
53,53,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Lecter is still the key, I know he",0.8,NameDatabase@34ce8af7
53,53,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Or just as worthless. But I want you",0.7,NameDatabase@34ce8af7
53,53,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I lied to Lecter. I'll need some",0.8,NameDatabase@34ce8af7
53,53,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Good idea. Meantime, try to get a",0.7,NameDatabase@34ce8af7
53,53,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(hesitates)",0.8,NameDatabase@34ce8af7
53,53,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/(grimly)",0.7,NameDatabase@34ce8af7
53,53,"Martin",NAMEFINDER_ME,". Crawford ? Can Senator Martin do something to you ?",1.0,NameDatabase@34ce8af7
53,53,"Jimmy Hoffa",NAMEFINDER_ME,"Starling . If I found Jimmy Hoffa on national TV , I",1.0,NameDatabase@34ce8af7
53,53,"Bill",NAMEFINDER_ME,"Whatever he told me about Bill is just as good now",1.0,NameDatabase@34ce8af7
53,53,"Martin",NAMEFINDER_ME,"tired of toying with Senator Martin , he ' ll talk",1.0,NameDatabase@34ce8af7
53,53,"Catherine Martin",NAMEFINDER_ME,"to get a feel for Catherine Martin . Her apartment , her",1.0,NameDatabase@34ce8af7
53,53,"Lecter",NAMEFINDER_ME,"down there handle Dr . Lecter ? ( grimly ) They",0.9859843134943118,NameDatabase@34ce8af7
54,54,"CRAWFORD",SPEAKER_WITH_VO_OS,"CRAWFORD (V.O.)/He will...",1.0,NameDatabase@34ce8af7
54,54,"BOYLE",SPEAKER_ABOVE_DIALOGUE,"BOYLE/Welcome to Memphis, Dr. Lecter. I'm",0.7,NameDatabase@34ce8af7
54,54,"BOYLE",SPEAKER_ABOVE_DIALOGUE,"BOYLE/Dr. Chilton...?",0.7,NameDatabase@34ce8af7
54,54,"BOYLE",SPEAKER_ABOVE_DIALOGUE,"BOYLE/If you'll please sign right here,",0.7,NameDatabase@34ce8af7
54,54,"BOYLE",SPEAKER_ABOVE_DIALOGUE,"BOYLE/Use mine.",0.7,NameDatabase@34ce8af7
54,54,"TWO BLACK STRETCH LIMOUSINES",SPEAKER_ABOVE_DIALOGUE,"TWO BLACK STRETCH LIMOUSINES/glide smoothly into the hangar, stop. Secret Service agents",1.0,NameDatabase@34ce8af7
54,54,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/Senator Martin, meet Dr. Hannibal",0.7,NameDatabase@34ce8af7
54,54,"Lecter",NAMEFINDER_ME,"CLOSE ON Dr . Lecter . Behind his mask ,",1.0,NameDatabase@34ce8af7
54,54,"Lecter",NAMEFINDER_ME,"- are checking Dr . Lecter ' s restraints with clever",1.0,NameDatabase@34ce8af7
54,54,"Lecter",NAMEFINDER_ME,"to Memphis , Dr . Lecter . I ' m Officer",1.0,NameDatabase@34ce8af7
54,54,"Lecter",NAMEFINDER_ME,"unstraps and removes Dr . Lecter ' s mask . Senator",1.0,NameDatabase@34ce8af7
54,54,"Martin",NAMEFINDER_ME,"' s mask . Senator Martin , meet Dr . Hannibal",0.9976804770558394,NameDatabase@34ce8af7
54,54,"Hannibal Lecter",NAMEFINDER_ME,"Martin , meet Dr . Hannibal Lecter . They stare at one",1.0,NameDatabase@34ce8af7
54,54,"Lecter",NAMEFINDER_ME,"SEN . MARTIN Dr . Lecter , I ' ve brought",1.0,NameDatabase@34ce8af7
54,54,"Catherine",NAMEFINDER_ME,"t waste your time and Catherine ' s time bargaining for",1.0,NameDatabase@34ce8af7
54,54,"Jack Crawford",NAMEFINDER_ME,"Clarice Starling and that awful Jack Crawford have wasted far too much",1.0,NameDatabase@34ce8af7
54,54,"Paul",NAMEFINDER_ME,"You have my word . Paul ? Krendler raises a pad",1.0,NameDatabase@34ce8af7
54,54,"Krendler",NAMEFINDER_ME,"my word . Paul ? Krendler raises a pad , poised",0.7004063800241404,NameDatabase@34ce8af7
54,54,"Bill",NAMEFINDER_ME,". DR . LECTER Buffalo Bill ' s real name is",1.0,NameDatabase@34ce8af7
54,54,"William Rubin",NAMEFINDER_ME,"' s real name is William Rubin . I met him just",1.0,NameDatabase@34ce8af7
54,54,"Benjamin Raspail",NAMEFINDER_ME,"1980 , by my patient Benjamin Raspail . They were lovers ,",1.0,NameDatabase@34ce8af7
54,54,"Billy",NAMEFINDER_ME,"could cure Billy , then Billy ' d be safe from",1.0,NameDatabase@34ce8af7
54,54,"Martin",NAMEFINDER_ME,". DR . LECTER Senator Martin ... ! You can '",1.0,NameDatabase@34ce8af7
54,54,"Jack Crawford",NAMEFINDER_ME,"You can ' t trust Jack Crawford or Clarice Starling . It",1.0,NameDatabase@34ce8af7
54,54,"Love",NAMEFINDER_ME,", and Senator ... ? Love you suit . DISSOLVE TO",1.0,NameDatabase@34ce8af7
54,54,"BLACK STRETCH LIMOUSINES",PERSON_ADJ,"TWO BLACK STRETCH LIMOUSINES",0.7,null
54,54,"Officer Pembry.",PERSON_INTRO,"Officer Boyle, this is Officer Pembry.",0.7,null
55,55,"CATHERINE",SPEAKER_WITH_VO_OS,"CATHERINE (O.S.)/(muttering, feisty)",1.0,NameDatabase@34ce8af7
55,55,"CATHERINE",SPEAKER_ABOVE_DIALOGUE,"CATHERINE/is hunched over in concentration. The plastic toilet bucket",1.0,NameDatabase@34ce8af7
55,55,"CATHERINE",SPEAKER_ABOVE_DIALOGUE,"CATHERINE/Get my legs round your neck, you",1.0,NameDatabase@34ce8af7
55,55,"SHE STANDS",SPEAKER_ABOVE_DIALOGUE,"SHE STANDS/gathers the coiled string in one hand, and swings the bucket",1.0,NameDatabase@34ce8af7
55,55,"CATHERINE",SPEAKER_ABOVE_DIALOGUE,"CATHERINE/Okay, Precious. Time for a treat...",1.0,NameDatabase@34ce8af7
55,55,"THE BUCKET LANDS",SPEAKER_ABOVE_DIALOGUE,"THE BUCKET LANDS/two feet beyond the pit's edge, rolls a bit, stops.",1.0,NameDatabase@34ce8af7
55,55,"PRECIOUS TROTS UP",SPEAKER_ABOVE_DIALOGUE,"PRECIOUS TROTS UP/then pauses, staring curiously towards...",1.0,NameDatabase@34ce8af7
55,55,"CATHERINE",SPEAKER_ABOVE_DIALOGUE,"CATHERINE/staring upwards, pulls again, even so gently, at the string.",1.0,NameDatabase@34ce8af7
55,55,"CATHERINE",SPEAKER_ABOVE_DIALOGUE,"CATHERINE/(softly)",1.0,NameDatabase@34ce8af7
55,55,"PRECIOUS",SPEAKER_ABOVE_DIALOGUE,"PRECIOUS/edges reluctantly closer... then suddenly rushes in, seizing",1.0,NameDatabase@34ce8af7
55,55,"CATHERINE",SPEAKER_ABOVE_DIALOGUE,"CATHERINE/stares desperately, unable to see how she's doing.",1.0,NameDatabase@34ce8af7
55,55,"CATHERINE",SPEAKER_ABOVE_DIALOGUE,"CATHERINE/Hang on, boy... hang on...",1.0,NameDatabase@34ce8af7
55,55,"PRECIOUS",SPEAKER_ABOVE_DIALOGUE,"PRECIOUS/still fights for the bone, GROWLING, as the bucket rocks",1.0,NameDatabase@34ce8af7
55,55,"CATHERINE",SPEAKER_ABOVE_DIALOGUE,"CATHERINE/crouches, covering her head as the bucket bounces off her.",1.0,NameDatabase@34ce8af7
55,55,"CATHERINE",SPEAKER_ABOVE_DIALOGUE,"CATHERINE/Nooooo...!",1.0,NameDatabase@34ce8af7
55,55,"THE LITTLE DOG",SPEAKER_ABOVE_DIALOGUE,"THE LITTLE DOG/furious, BARKS down at her, then trots away in disgust.",1.0,NameDatabase@34ce8af7
55,55,"Catherine",NAMEFINDER_ME,"sets off to investigate . Catherine swings the bucket again ,",1.0,NameDatabase@34ce8af7
55,55,"Catherine",NAMEFINDER_ME,"away . It twitches as Catherine tugs on the string ,",1.0,NameDatabase@34ce8af7
55,55,"Catherine",NAMEFINDER_ME,"away with it , but Catherine is pulling her towards the",1.0,NameDatabase@34ce8af7
56,56,"Martin",NAMEFINDER_ME,"framed photo of Sen . Martin and Catherine , held in",1.0,NameDatabase@34ce8af7
56,56,"Catherine",NAMEFINDER_ME,"of Sen . Martin and Catherine , held in Clarice '",1.0,NameDatabase@34ce8af7
56,56,"Catherine",NAMEFINDER_ME,"young STATE TROOPER sitting in Catherine ' s easy chair .",1.0,NameDatabase@34ce8af7
57,57,"Catherine",NAMEFINDER_ME,"breakfast counter , attached to Catherine ' s phone . Two",1.0,NameDatabase@34ce8af7
60,60,"Catherine",NAMEFINDER_ME,"Clarice wriggles out from under Catherine ' s bed . She",1.0,NameDatabase@34ce8af7
61,61,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I'm Clarice Starling, Senator. FBI.",0.8,NameDatabase@34ce8af7
61,61,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Sir, Mr. Crawford instructed me -",0.8,NameDatabase@34ce8af7
61,61,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(stubbornly)",0.8,NameDatabase@34ce8af7
61,61,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Mr. Krendler... Dr. Lecter trusts",0.8,NameDatabase@34ce8af7
61,61,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Sir, doesn't this ""William Rubin""",0.8,NameDatabase@34ce8af7
61,61,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Yes sir. I can find it by myself.",0.8,NameDatabase@34ce8af7
