13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Just, you know, to chat a little, maybe.",0.8,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Get out! Me too! What are the odds?",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/The weirder part is I think actually I",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Ucch, really? You're kidding. God.",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/Really? Because --",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Jesus, is it five years? I gotta quit",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/-- because I go there all the time. I",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Well, I'm there. I hide in the back as",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/I don't have one.",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/I'll go on the dole. Like my daddy",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/I noticed your hair. I guess it made an",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Ah, the hair.",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/I like it.",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Blue ruin is cheap gin in case you were",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/Yeah. Tom Waits says it in --",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Exactly! Tom Waits. Which song?",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/I can't remember.",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Anyway, this company makes a whole line",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/I don't really know how --",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Purple Haze, Pink Eraser.",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/You think that could possibly be a full",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/(pissy)",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/I'm sure you would.",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/My writing career! Your hair written by",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/You sure? That doesn't sound --",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/I think. Anyway, I've tried all their",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/Oh, I doubt that's the case.",1.0,NameDatabase@1cd072a9
