SceneNumber,CanonicalNames,SceneLengthsEights
148,JOEL BARISH,9,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,LATER
149,RECEPTIONIST,2,. LACUNA LTD. WAITING ROOM,. LACUNA LTD. WAITING ROOM,MORNING
149,STAN,2,. LACUNA LTD. WAITING ROOM,. LACUNA LTD. WAITING ROOM,MORNING
149,HOWARD MIERZWIAK,2,. LACUNA LTD. WAITING ROOM,. LACUNA LTD. WAITING ROOM,MORNING
150,PATRICK,5,. MIERZWIAK'S OFFICE,. MIERZWIAK'S OFFICE,MOMENTS LATER
150,HOWARD MIERZWIAK,5,. MIERZWIAK'S OFFICE,. MIERZWIAK'S OFFICE,MOMENTS LATER
150,STAN,5,. MIERZWIAK'S OFFICE,. MIERZWIAK'S OFFICE,MOMENTS LATER
150,MARY,5,. MIERZWIAK'S OFFICE,. MIERZWIAK'S OFFICE,MOMENTS LATER
150,YOUNG WOMAN,5,. MIERZWIAK'S OFFICE,. MIERZWIAK'S OFFICE,MOMENTS LATER
151,MEET,5,. OFFICE,. OFFICE,DAY
151,JOEL BARISH,5,. OFFICE,. OFFICE,DAY
151,CLEMENTINE,5,. OFFICE,. OFFICE,DAY
152,MARY,9,. MARY'S APARTMENT,. MARY'S APARTMENT,DAY
152,STAN,9,. MARY'S APARTMENT,. MARY'S APARTMENT,DAY
152,HOWARD MIERZWIAK,9,. MARY'S APARTMENT,. MARY'S APARTMENT,DAY
153,SAD WOMAN,3,. PARK,. PARK,AFTERNOON
153,OLD MAN,3,. PARK,. PARK,AFTERNOON
154,SAD WOMAN,2,. LACUNA RECEPTION AREA,. LACUNA RECEPTION AREA,DAY
154,MARY,2,. LACUNA RECEPTION AREA,. LACUNA RECEPTION AREA,DAY
154,HOWARD MIERZWIAK,2,. LACUNA RECEPTION AREA,. LACUNA RECEPTION AREA,DAY
156,MARY,2,. VAGUE SPACE,. VAGUE SPACE,
156,OLD MAN,2,. VAGUE SPACE,. VAGUE SPACE,
158,MARY,4,. WAITING ROOM,. WAITING ROOM,DAY
158,HOWARD MIERZWIAK,4,. WAITING ROOM,. WAITING ROOM,DAY
158,OLD MAN,4,. WAITING ROOM,. WAITING ROOM,DAY
158,SECOND OLD WOMAN,4,. WAITING ROOM,. WAITING ROOM,DAY
159,KRUCZYNSKI,3,. OLD MAN'S OFFICE,. OLD MAN'S OFFICE,A FEW MINUTES LATER
159,HOWARD MIERZWIAK,3,. OLD MAN'S OFFICE,. OLD MAN'S OFFICE,A FEW MINUTES LATER
159,MARY,3,. OLD MAN'S OFFICE,. OLD MAN'S OFFICE,A FEW MINUTES LATER
159,OLD MAN,3,. OLD MAN'S OFFICE,. OLD MAN'S OFFICE,A FEW MINUTES LATER
159,JOEL BARISH,3,. OLD MAN'S OFFICE,. OLD MAN'S OFFICE,A FEW MINUTES LATER
159,SECOND OLD WOMAN,3,. OLD MAN'S OFFICE,. OLD MAN'S OFFICE,A FEW MINUTES LATER
160,SECOND OLD WOMAN,1,. TUBE,. TUBE,NIGHT
161,SECOND OLD WOMAN,1,. VAGUE SPACE,. VAGUE SPACE,
162,SECOND OLD WOMAN,1,. TUBE,. TUBE,CONTINUOUS
163,OLD MAN,2,. SECOND OLD WOMAN'S APARTMENT,. SECOND OLD WOMAN'S APARTMENT,NIGHT
